Cod Cli,SKU,Metrics,Vol Paq
10053102,SKU 16,,5
10053102,SKU 8,,70
10053102,SKU 9,,30
10053102,SKU 10,,10
10053102,SKU 11,,40
10053102,SKU 31,,10
10053109,SKU 1,,10
10053109,SKU 2,,20
10053109,SKU 3,,10
10053109,SKU 8,,31
10053109,SKU 9,,31
10053109,SKU 11,,31
10053109,SKU 12,,1
10053109,SKU 13,,11
10053109,SKU 14,,1
10053109,SKU 15,,22
10053154,SKU 1,,10
10053154,SKU 8,,60
10053154,SKU 9,,60
10053154,SKU 10,,50
10053154,SKU 11,,10
10053154,SKU 12,,20
10053154,SKU 13,,11
10053154,SKU 14,,11
10053154,SKU 15,,10
10053221,SKU 2,,5
10053221,SKU 7,,10
10053221,SKU 8,,30
10053221,SKU 10,,10
10053221,SKU 11,,30
10053221,SKU 12,,20
10053221,SKU 13,,1
10053221,SKU 14,,20
10053221,SKU 15,,20
10053291,SKU 2,,40
10053291,SKU 3,,70
10053291,SKU 4,,3
10053291,SKU 21,,7
10053291,SKU 7,,10
10053291,SKU 8,,81
10053291,SKU 9,,1
10053291,SKU 10,,180
10053291,SKU 11,,131
10053291,SKU 12,,41
10053291,SKU 13,,111
10053291,SKU 14,,11
10053291,SKU 15,,21
10053293,SKU 1,,5
10053293,SKU 2,,25
10053293,SKU 4,,10
10053293,SKU 5,,10
10053293,SKU 6,,10
10053293,SKU 7,,10
10053293,SKU 8,,21
10053293,SKU 9,,16
10053293,SKU 10,,5
10053293,SKU 11,,11
10053293,SKU 12,,26
10053293,SKU 13,,1
10053293,SKU 17,,-3
10053293,SKU 14,,-14
10053293,SKU 15,,1
10053294,SKU 28,,5
10053294,SKU 2,,5
10053294,SKU 29,,25
10053294,SKU 33,,25
10053294,SKU 16,,5
10053294,SKU 7,,20
10053294,SKU 22,,10
10053294,SKU 8,,41
10053294,SKU 9,,71
10053294,SKU 25,,20
10053294,SKU 10,,5
10053294,SKU 11,,31
10053294,SKU 12,,21
10053294,SKU 13,,1
10053294,SKU 17,,5
10053294,SKU 14,,1
10053294,SKU 15,,22
10053329,SKU 2,,30
10053329,SKU 33,,125
10053329,SKU 16,,5
10053329,SKU 8,,21
10053329,SKU 9,,51
10053329,SKU 10,,40
10053329,SKU 11,,11
10053329,SKU 12,,11
10053329,SKU 13,,2
10053329,SKU 18,,20
10053329,SKU 14,,7
10053329,SKU 15,,8
10053371,SKU 7,,60
10053371,SKU 8,,61
10053371,SKU 9,,31
10053371,SKU 25,,10
10053371,SKU 10,,30
10053371,SKU 11,,31
10053371,SKU 12,,31
10053371,SKU 13,,71
10053371,SKU 14,,1
10053371,SKU 15,,23
10053393,SKU 2,,60
10053393,SKU 7,,20
10053393,SKU 8,,40
10053393,SKU 25,,90
10053393,SKU 10,,10
10053393,SKU 11,,70
10053393,SKU 13,,90
10053409,SKU 1,,5
10053409,SKU 7,,10
10053409,SKU 8,,70
10053409,SKU 9,,60
10053409,SKU 10,,40
10053409,SKU 11,,30
10053409,SKU 13,,1
10053409,SKU 14,,10
10053409,SKU 15,,5
10053409,SKU 20,,35
10053444,SKU 1,,60
10053444,SKU 28,,20
10053444,SKU 2,,35
10053444,SKU 3,,30
10053444,SKU 29,,75
10053444,SKU 4,,11
10053444,SKU 21,,7
10053444,SKU 5,,25
10053444,SKU 16,,30
10053444,SKU 6,,20
10053444,SKU 7,,30
10053444,SKU 22,,30
10053444,SKU 24,,20
10053444,SKU 8,,570
10053444,SKU 9,,479
10053444,SKU 25,,70
10053444,SKU 10,,120
10053444,SKU 11,,240
10053444,SKU 12,,240
10053444,SKU 13,,340
10053444,SKU 17,,5
10053444,SKU 18,,35
10053444,SKU 19,,70
10053444,SKU 26,,30
10053444,SKU 14,,200
10053444,SKU 15,,290
10053444,SKU 20,,20
10053460,SKU 1,,20
10053460,SKU 2,,20
10053460,SKU 3,,30
10053460,SKU 33,,75
10053460,SKU 5,,30
10053460,SKU 16,,10
10053460,SKU 7,,50
10053460,SKU 8,,240
10053460,SKU 9,,210
10053460,SKU 10,,60
10053460,SKU 11,,130
10053460,SKU 12,,30
10053460,SKU 13,,40
10053460,SKU 31,,10
10053460,SKU 14,,73
10053460,SKU 15,,98
10053460,SKU 20,,30
10053465,SKU 1,,20
10053465,SKU 2,,60
10053465,SKU 3,,150
10053465,SKU 21,,1
10053465,SKU 16,,10
10053465,SKU 6,,35
10053465,SKU 7,,80
10053465,SKU 8,,70
10053465,SKU 9,,160
10053465,SKU 25,,180
10053465,SKU 10,,330
10053465,SKU 11,,60
10053465,SKU 12,,40
10053465,SKU 13,,80
10053465,SKU 18,,65
10053465,SKU 19,,125
10053465,SKU 14,,50
10053465,SKU 15,,90
10053474,SKU 2,,30
10053474,SKU 7,,40
10053474,SKU 8,,10
10053474,SKU 9,,10
10053474,SKU 11,,10
10053474,SKU 12,,30
10053474,SKU 13,,30
10053474,SKU 14,,20
10053474,SKU 15,,30
10053484,SKU 1,,5
10053484,SKU 4,,6
10053484,SKU 6,,5
10053484,SKU 7,,15
10053484,SKU 8,,55
10053484,SKU 9,,15
10053484,SKU 10,,10
10053484,SKU 11,,55
10053484,SKU 12,,15
10053484,SKU 13,,10
10053484,SKU 14,,1
10053484,SKU 15,,1
10053485,SKU 16,,20
10053485,SKU 6,,20
10053485,SKU 7,,50
10053485,SKU 8,,100
10053485,SKU 9,,50
10053485,SKU 10,,40
10053485,SKU 11,,120
10053485,SKU 12,,40
10053485,SKU 13,,10
10053485,SKU 15,,1
10053515,SKU 2,,5
10053515,SKU 8,,10
10053515,SKU 9,,5
10053515,SKU 11,,10
10053567,SKU 1,,120
10053567,SKU 2,,130
10053567,SKU 3,,130
10053567,SKU 29,,25
10053567,SKU 5,,70
10053567,SKU 16,,50
10053567,SKU 6,,10
10053567,SKU 7,,180
10053567,SKU 22,,10
10053567,SKU 24,,50
10053567,SKU 8,,450
10053567,SKU 9,,350
10053567,SKU 25,,350
10053567,SKU 10,,180
10053567,SKU 11,,370
10053567,SKU 12,,230
10053567,SKU 13,,120
10053567,SKU 17,,30
10053567,SKU 18,,40
10053567,SKU 14,,160
10053567,SKU 15,,170
10053567,SKU 20,,40
10053583,SKU 1,,150
10053583,SKU 28,,80
10053583,SKU 2,,340
10053583,SKU 3,,380
10053583,SKU 29,,75
10053583,SKU 21,,26
10053583,SKU 16,,100
10053583,SKU 6,,30
10053583,SKU 7,,420
10053583,SKU 22,,30
10053583,SKU 24,,40
10053583,SKU 8,,360
10053583,SKU 9,,440
10053583,SKU 25,,530
10053583,SKU 10,,490
10053583,SKU 11,,330
10053583,SKU 12,,440
10053583,SKU 13,,620
10053583,SKU 17,,10
10053583,SKU 18,,150
10053583,SKU 19,,80
10053583,SKU 14,,530
10053583,SKU 15,,550
10053583,SKU 20,,80
10053586,SKU 2,,15
10053586,SKU 8,,21
10053586,SKU 9,,26
10053586,SKU 10,,10
10053586,SKU 11,,21
10053586,SKU 12,,11
10053586,SKU 13,,51
10053586,SKU 14,,1
10053586,SKU 15,,1
10053587,SKU 2,,30
10053587,SKU 8,,61
10053587,SKU 9,,71
10053587,SKU 10,,20
10053587,SKU 11,,21
10053587,SKU 12,,21
10053587,SKU 13,,1
10053587,SKU 31,,10
10053587,SKU 14,,1
10053587,SKU 15,,72
10053639,SKU 1,,20
10053639,SKU 2,,10
10053639,SKU 8,,11
10053639,SKU 9,,21
10053639,SKU 11,,31
10053639,SKU 12,,11
10053639,SKU 13,,21
10053639,SKU 14,,1
10053639,SKU 15,,1
10053645,SKU 3,,5
10053645,SKU 8,,10
10053645,SKU 11,,10
10053645,SKU 13,,5
10053645,SKU 15,,1
10053645,SKU 20,,10
10053662,SKU 1,,5
10053662,SKU 2,,25
10053662,SKU 7,,20
10053662,SKU 8,,25
10053662,SKU 9,,25
10053662,SKU 10,,80
10053662,SKU 11,,25
10053662,SKU 12,,15
10053662,SKU 13,,40
10053662,SKU 18,,10
10053662,SKU 14,,10
10053662,SKU 15,,12
10053705,SKU 1,,20
10053705,SKU 3,,40
10053705,SKU 5,,10
10053705,SKU 16,,10
10053705,SKU 6,,10
10053705,SKU 7,,20
10053705,SKU 8,,201
10053705,SKU 9,,91
10053705,SKU 10,,20
10053705,SKU 11,,31
10053705,SKU 12,,21
10053705,SKU 13,,91
10053705,SKU 14,,1
10053705,SKU 15,,1
10053705,SKU 20,,30
10053718,SKU 8,,31
10053718,SKU 9,,1
10053718,SKU 11,,1
10053718,SKU 12,,1
10053718,SKU 13,,1
10053718,SKU 14,,1
10053718,SKU 15,,1
10053720,SKU 2,,10
10053720,SKU 33,,25
10053720,SKU 5,,5
10053720,SKU 6,,5
10053720,SKU 8,,71
10053720,SKU 9,,1
10053720,SKU 11,,21
10053720,SKU 12,,1
10053720,SKU 13,,1
10053720,SKU 17,,5
10053720,SKU 14,,1
10053720,SKU 15,,1
10053760,SKU 1,,5
10053760,SKU 2,,5
10053760,SKU 3,,5
10053760,SKU 7,,20
10053760,SKU 8,,15
10053760,SKU 9,,10
10053760,SKU 11,,10
10053760,SKU 12,,5
10053760,SKU 14,,6
10053760,SKU 15,,10
10053760,SKU 20,,20
10053772,SKU 1,,80
10053772,SKU 2,,60
10053772,SKU 3,,170
10053772,SKU 33,,100
10053772,SKU 7,,100
10053772,SKU 8,,340
10053772,SKU 9,,170
10053772,SKU 10,,220
10053772,SKU 11,,190
10053772,SKU 12,,70
10053772,SKU 13,,140
10053772,SKU 17,,20
10053772,SKU 18,,50
10053772,SKU 19,,80
10053772,SKU 14,,95
10053772,SKU 15,,44
10053772,SKU 20,,80
10053783,SKU 12,,20
10053786,SKU 2,,30
10053786,SKU 3,,15
10053786,SKU 21,,8
10053786,SKU 7,,80
10053786,SKU 8,,150
10053786,SKU 9,,55
10053786,SKU 10,,20
10053786,SKU 11,,100
10053786,SKU 12,,30
10053786,SKU 13,,65
10053786,SKU 31,,9
10053786,SKU 14,,5
10053786,SKU 15,,36
10053816,SKU 8,,30
10053816,SKU 9,,30
10053816,SKU 10,,30
10053816,SKU 11,,30
10053816,SKU 13,,30
10053816,SKU 14,,1
10053816,SKU 15,,1
10053817,SKU 2,,5
10053817,SKU 7,,20
10053817,SKU 8,,91
10053817,SKU 9,,31
10053817,SKU 11,,41
10053817,SKU 12,,11
10053817,SKU 13,,16
10053817,SKU 14,,11
10053817,SKU 15,,1
10053823,SKU 1,,5
10053823,SKU 2,,5
10053823,SKU 3,,35
10053823,SKU 29,,25
10053823,SKU 7,,5
10053823,SKU 8,,10
10053823,SKU 9,,40
10053823,SKU 10,,45
10053823,SKU 11,,40
10053823,SKU 12,,5
10053823,SKU 13,,35
10053823,SKU 19,,10
10053823,SKU 14,,10
10053823,SKU 15,,1
10053831,SKU 2,,15
10053831,SKU 8,,71
10053831,SKU 9,,101
10053831,SKU 10,,90
10053831,SKU 11,,31
10053831,SKU 12,,11
10053831,SKU 13,,1
10053831,SKU 14,,1
10053831,SKU 15,,1
10053838,SKU 1,,10
10053838,SKU 2,,40
10053838,SKU 3,,20
10053838,SKU 7,,10
10053838,SKU 8,,60
10053838,SKU 9,,30
10053838,SKU 10,,80
10053838,SKU 11,,10
10053838,SKU 12,,10
10053838,SKU 13,,80
10053838,SKU 31,,10
10053838,SKU 17,,-10
10053838,SKU 18,,-10
10053838,SKU 14,,20
10053838,SKU 15,,6
10053838,SKU 20,,20
10053843,SKU 1,,20
10053843,SKU 28,,30
10053843,SKU 2,,40
10053843,SKU 33,,100
10053843,SKU 4,,5
10053843,SKU 21,,5
10053843,SKU 7,,20
10053843,SKU 8,,60
10053843,SKU 9,,50
10053843,SKU 11,,20
10053843,SKU 12,,20
10053843,SKU 13,,10
10053843,SKU 31,,20
10053897,SKU 3,,50
10053897,SKU 21,,5
10053897,SKU 7,,50
10053897,SKU 8,,81
10053897,SKU 9,,81
10053897,SKU 11,,81
10053897,SKU 12,,51
10053897,SKU 13,,1
10053897,SKU 14,,1
10053897,SKU 15,,1
10053971,SKU 2,,40
10053971,SKU 7,,40
10053971,SKU 8,,20
10053971,SKU 9,,40
10053971,SKU 15,,1
10054005,SKU 2,,20
10054005,SKU 7,,20
10054005,SKU 8,,20
10054005,SKU 9,,10
10054005,SKU 10,,20
10054005,SKU 11,,15
10054005,SKU 12,,30
10054005,SKU 13,,60
10054005,SKU 14,,1
10054005,SKU 15,,1
10054033,SKU 2,,10
10054033,SKU 3,,10
10054033,SKU 29,,25
10054033,SKU 5,,10
10054033,SKU 16,,5
10054033,SKU 6,,10
10054033,SKU 7,,20
10054033,SKU 22,,10
10054033,SKU 8,,71
10054033,SKU 9,,51
10054033,SKU 10,,10
10054033,SKU 11,,41
10054033,SKU 12,,21
10054033,SKU 13,,11
10054033,SKU 31,,5
10054033,SKU 18,,5
10054033,SKU 19,,10
10054033,SKU 14,,1
10054033,SKU 15,,21
10054061,SKU 2,,20
10054061,SKU 7,,5
10054061,SKU 8,,100
10054061,SKU 9,,55
10054061,SKU 10,,35
10054061,SKU 11,,90
10054061,SKU 12,,45
10054061,SKU 13,,35
10054061,SKU 14,,1
10054061,SKU 15,,105
10054065,SKU 1,,30
10054065,SKU 2,,20
10054065,SKU 3,,10
10054065,SKU 8,,40
10054065,SKU 9,,30
10054065,SKU 10,,10
10054065,SKU 11,,40
10054065,SKU 12,,80
10054065,SKU 13,,40
10054065,SKU 14,,5
10054065,SKU 15,,6
10054071,SKU 1,,10
10054071,SKU 3,,5
10054071,SKU 6,,5
10054071,SKU 7,,15
10054071,SKU 8,,40
10054071,SKU 9,,15
10054071,SKU 10,,5
10054071,SKU 11,,20
10054071,SKU 12,,10
10054071,SKU 13,,25
10054071,SKU 14,,1
10054071,SKU 15,,6
10054073,SKU 1,,10
10054073,SKU 2,,30
10054073,SKU 4,,-1
10054073,SKU 21,,-1
10054073,SKU 7,,40
10054073,SKU 8,,181
10054073,SKU 9,,81
10054073,SKU 10,,50
10054073,SKU 11,,71
10054073,SKU 12,,11
10054073,SKU 13,,21
10054073,SKU 31,,20
10054073,SKU 14,,54
10054073,SKU 15,,1
10054078,SKU 1,,20
10054078,SKU 28,,10
10054078,SKU 2,,50
10054078,SKU 3,,60
10054078,SKU 16,,20
10054078,SKU 6,,30
10054078,SKU 7,,20
10054078,SKU 8,,50
10054078,SKU 9,,150
10054078,SKU 10,,140
10054078,SKU 11,,60
10054078,SKU 12,,210
10054078,SKU 13,,10
10054078,SKU 14,,10
10054078,SKU 15,,64
10054080,SKU 2,,20
10054080,SKU 7,,10
10054080,SKU 8,,160
10054080,SKU 9,,140
10054080,SKU 25,,10
10054080,SKU 10,,240
10054080,SKU 11,,100
10054080,SKU 12,,10
10054080,SKU 13,,50
10054080,SKU 14,,42
10054080,SKU 15,,1
10054080,SKU 20,,20
10054084,SKU 1,,30
10054084,SKU 2,,40
10054084,SKU 3,,40
10054084,SKU 4,,20
10054084,SKU 21,,25
10054084,SKU 16,,5
10054084,SKU 7,,40
10054084,SKU 24,,10
10054084,SKU 8,,150
10054084,SKU 9,,110
10054084,SKU 10,,130
10054084,SKU 11,,70
10054084,SKU 12,,120
10054084,SKU 13,,70
10054084,SKU 31,,5
10054084,SKU 17,,50
10054084,SKU 18,,60
10054084,SKU 19,,70
10054084,SKU 14,,61
10054084,SKU 15,,82
10054092,SKU 21,,-1
10054092,SKU 7,,90
10054092,SKU 8,,190
10054092,SKU 9,,170
10054092,SKU 10,,110
10054092,SKU 11,,90
10054092,SKU 12,,30
10054092,SKU 13,,250
10054092,SKU 14,,85
10054092,SKU 15,,117
10054097,SKU 1,,10
10054097,SKU 2,,20
10054097,SKU 7,,5
10054097,SKU 8,,50
10054097,SKU 9,,40
10054097,SKU 10,,5
10054097,SKU 11,,50
10054097,SKU 12,,40
10054097,SKU 13,,140
10054097,SKU 14,,1
10054097,SKU 15,,1
10054097,SKU 20,,70
10054116,SKU 2,,130
10054116,SKU 10,,20
10054116,SKU 15,,1
10054123,SKU 2,,10
10054123,SKU 7,,20
10054123,SKU 8,,41
10054123,SKU 9,,1
10054123,SKU 11,,1
10054123,SKU 12,,11
10054123,SKU 13,,1
10054123,SKU 31,,10
10054123,SKU 14,,1
10054123,SKU 15,,1
10054130,SKU 1,,300
10054130,SKU 28,,10
10054130,SKU 2,,250
10054130,SKU 3,,300
10054130,SKU 4,,20
10054130,SKU 21,,20
10054130,SKU 5,,20
10054130,SKU 16,,70
10054130,SKU 6,,40
10054130,SKU 7,,750
10054130,SKU 22,,40
10054130,SKU 24,,10
10054130,SKU 8,,750
10054130,SKU 9,,1350
10054130,SKU 10,,750
10054130,SKU 11,,400
10054130,SKU 12,,850
10054130,SKU 13,,250
10054130,SKU 17,,40
10054130,SKU 18,,30
10054130,SKU 19,,250
10054130,SKU 14,,600
10054130,SKU 15,,550
10054130,SKU 20,,10
10054153,SKU 2,,10
10054153,SKU 6,,10
10054153,SKU 8,,100
10054153,SKU 10,,40
10054153,SKU 11,,60
10054153,SKU 12,,20
10054153,SKU 13,,1
10054153,SKU 14,,1
10054153,SKU 15,,10
10054166,SKU 3,,10
10054166,SKU 8,,71
10054166,SKU 9,,61
10054166,SKU 10,,30
10054166,SKU 11,,51
10054166,SKU 12,,71
10054166,SKU 13,,1
10054166,SKU 14,,1
10054166,SKU 15,,33
10054170,SKU 2,,40
10054170,SKU 3,,70
10054170,SKU 4,,6
10054170,SKU 21,,4
10054170,SKU 16,,10
10054170,SKU 6,,10
10054170,SKU 7,,80
10054170,SKU 22,,10
10054170,SKU 24,,10
10054170,SKU 8,,160
10054170,SKU 9,,210
10054170,SKU 25,,40
10054170,SKU 10,,150
10054170,SKU 11,,110
10054170,SKU 12,,120
10054170,SKU 13,,150
10054170,SKU 14,,90
10054170,SKU 15,,43
10054182,SKU 2,,10
10054182,SKU 3,,50
10054182,SKU 16,,10
10054182,SKU 6,,10
10054182,SKU 8,,21
10054182,SKU 9,,31
10054182,SKU 10,,10
10054182,SKU 11,,31
10054182,SKU 12,,1
10054182,SKU 13,,1
10054182,SKU 14,,32
10054182,SKU 15,,1
10054192,SKU 1,,20
10054192,SKU 29,,25
10054192,SKU 4,,-1
10054192,SKU 21,,-4
10054192,SKU 7,,30
10054192,SKU 8,,51
10054192,SKU 9,,11
10054192,SKU 10,,10
10054192,SKU 11,,11
10054192,SKU 12,,1
10054192,SKU 13,,11
10054192,SKU 14,,1
10054192,SKU 15,,1
10054214,SKU 1,,5
10054214,SKU 2,,20
10054214,SKU 29,,50
10054214,SKU 21,,2
10054214,SKU 5,,20
10054214,SKU 16,,10
10054214,SKU 6,,5
10054214,SKU 7,,15
10054214,SKU 22,,20
10054214,SKU 8,,160
10054214,SKU 9,,80
10054214,SKU 10,,35
10054214,SKU 11,,70
10054214,SKU 12,,30
10054214,SKU 13,,15
10054214,SKU 17,,5
10054214,SKU 18,,20
10054214,SKU 14,,21
10054214,SKU 15,,21
10054214,SKU 20,,5
10054218,SKU 8,,10
10054218,SKU 9,,15
10054218,SKU 11,,10
10054218,SKU 13,,10
10054218,SKU 14,,5
10054218,SKU 15,,1
10054229,SKU 3,,40
10054229,SKU 8,,81
10054229,SKU 9,,91
10054229,SKU 11,,61
10054229,SKU 12,,1
10054229,SKU 13,,41
10054229,SKU 14,,1
10054229,SKU 15,,1
10054263,SKU 2,,5
10054263,SKU 7,,20
10054263,SKU 8,,30
10054263,SKU 9,,40
10054263,SKU 11,,35
10054263,SKU 12,,35
10054263,SKU 13,,30
10054263,SKU 14,,1
10054263,SKU 15,,30
10054279,SKU 1,,0
10054279,SKU 2,,50
10054279,SKU 3,,250
10054279,SKU 4,,10
10054279,SKU 21,,10
10054279,SKU 5,,0
10054279,SKU 16,,10
10054279,SKU 6,,0
10054279,SKU 7,,170
10054279,SKU 22,,0
10054279,SKU 24,,0
10054279,SKU 8,,300
10054279,SKU 9,,180
10054279,SKU 25,,90
10054279,SKU 10,,30
10054279,SKU 11,,0
10054279,SKU 12,,0
10054279,SKU 13,,80
10054279,SKU 31,,10
10054279,SKU 17,,0
10054279,SKU 18,,0
10054279,SKU 19,,50
10054279,SKU 14,,50
10054279,SKU 15,,0
10054290,SKU 2,,5
10054290,SKU 7,,25
10054290,SKU 8,,21
10054290,SKU 9,,16
10054290,SKU 10,,5
10054290,SKU 11,,26
10054290,SKU 12,,1
10054290,SKU 13,,11
10054290,SKU 18,,5
10054290,SKU 14,,1
10054290,SKU 15,,1
10054302,SKU 1,,60
10054302,SKU 2,,40
10054302,SKU 7,,40
10054302,SKU 8,,60
10054302,SKU 9,,20
10054302,SKU 10,,40
10054302,SKU 11,,80
10054302,SKU 12,,30
10054302,SKU 13,,40
10054302,SKU 14,,30
10054302,SKU 15,,21
10054305,SKU 16,,50
10054305,SKU 7,,5
10054305,SKU 8,,90
10054305,SKU 9,,45
10054305,SKU 10,,110
10054305,SKU 11,,5
10054305,SKU 12,,10
10054305,SKU 13,,6
10054305,SKU 14,,10
10054305,SKU 15,,6
10054373,SKU 1,,60
10054373,SKU 2,,70
10054373,SKU 3,,30
10054373,SKU 32,,10
10054373,SKU 27,,25
10054373,SKU 29,,25
10054373,SKU 21,,6
10054373,SKU 5,,60
10054373,SKU 16,,55
10054373,SKU 6,,35
10054373,SKU 7,,70
10054373,SKU 22,,40
10054373,SKU 24,,20
10054373,SKU 8,,990
10054373,SKU 9,,880
10054373,SKU 25,,65
10054373,SKU 10,,75
10054373,SKU 11,,390
10054373,SKU 12,,255
10054373,SKU 13,,60
10054373,SKU 31,,9
10054373,SKU 17,,30
10054373,SKU 18,,25
10054373,SKU 19,,95
10054373,SKU 14,,200
10054373,SKU 15,,560
10054373,SKU 20,,5
10054382,SKU 16,,10
10054382,SKU 8,,60
10054382,SKU 9,,50
10054382,SKU 11,,20
10054382,SKU 12,,-30
10054382,SKU 13,,1
10054382,SKU 14,,1
10054382,SKU 15,,1
10054387,SKU 1,,100
10054387,SKU 28,,10
10054387,SKU 2,,130
10054387,SKU 3,,180
10054387,SKU 29,,50
10054387,SKU 33,,25
10054387,SKU 5,,20
10054387,SKU 16,,40
10054387,SKU 6,,40
10054387,SKU 7,,200
10054387,SKU 22,,20
10054387,SKU 24,,10
10054387,SKU 8,,1550
10054387,SKU 9,,900
10054387,SKU 25,,480
10054387,SKU 10,,200
10054387,SKU 11,,380
10054387,SKU 12,,310
10054387,SKU 13,,280
10054387,SKU 31,,4
10054387,SKU 17,,120
10054387,SKU 18,,100
10054387,SKU 14,,350
10054387,SKU 15,,440
10054387,SKU 20,,80
10054415,SKU 32,,25
10054415,SKU 21,,3
10054415,SKU 7,,50
10054415,SKU 8,,30
10054415,SKU 9,,40
10054415,SKU 10,,5
10054415,SKU 11,,30
10054415,SKU 13,,1
10054415,SKU 14,,1
10054415,SKU 15,,1
10054417,SKU 16,,5
10054417,SKU 7,,5
10054417,SKU 8,,70
10054417,SKU 9,,70
10054417,SKU 11,,20
10054417,SKU 12,,10
10054417,SKU 13,,30
10054417,SKU 17,,-1
10054417,SKU 18,,-2
10054417,SKU 14,,1
10054417,SKU 15,,11
10054418,SKU 7,,55
10054418,SKU 8,,10
10054418,SKU 9,,5
10054418,SKU 10,,10
10054418,SKU 11,,15
10054418,SKU 13,,10
10054418,SKU 14,,1
10054418,SKU 15,,1
10054467,SKU 8,,51
10054467,SKU 9,,1
10054467,SKU 11,,1
10054467,SKU 12,,1
10054467,SKU 13,,1
10054467,SKU 19,,10
10054467,SKU 14,,1
10054467,SKU 15,,116
10054475,SKU 2,,5
10054475,SKU 3,,5
10054475,SKU 29,,25
10054475,SKU 21,,4
10054475,SKU 8,,70
10054475,SKU 9,,150
10054475,SKU 10,,30
10054475,SKU 11,,50
10054475,SKU 12,,25
10054475,SKU 13,,50
10054475,SKU 31,,7
10054475,SKU 14,,16
10054475,SKU 15,,17
10054478,SKU 2,,10
10054478,SKU 29,,75
10054478,SKU 7,,10
10054478,SKU 8,,41
10054478,SKU 9,,21
10054478,SKU 10,,50
10054478,SKU 11,,11
10054478,SKU 12,,1
10054478,SKU 13,,21
10054478,SKU 14,,12
10054478,SKU 15,,1
10054488,SKU 8,,40
10054488,SKU 9,,15
10054488,SKU 10,,40
10054488,SKU 11,,50
10054488,SKU 12,,20
10054488,SKU 15,,1
10054509,SKU 1,,5
10054509,SKU 2,,5
10054509,SKU 5,,10
10054509,SKU 8,,61
10054509,SKU 9,,41
10054509,SKU 10,,10
10054509,SKU 11,,11
10054509,SKU 12,,11
10054509,SKU 13,,1
10054509,SKU 18,,5
10054509,SKU 14,,1
10054509,SKU 15,,6
10054537,SKU 1,,20
10054537,SKU 2,,40
10054537,SKU 6,,20
10054537,SKU 8,,61
10054537,SKU 9,,71
10054537,SKU 10,,20
10054537,SKU 11,,11
10054537,SKU 12,,21
10054537,SKU 13,,21
10054537,SKU 18,,5
10054537,SKU 14,,41
10054537,SKU 15,,31
10054542,SKU 1,,15
10054542,SKU 2,,15
10054542,SKU 3,,15
10054542,SKU 6,,20
10054542,SKU 7,,25
10054542,SKU 8,,110
10054542,SKU 9,,160
10054542,SKU 10,,85
10054542,SKU 11,,50
10054542,SKU 12,,70
10054542,SKU 13,,120
10054542,SKU 18,,30
10054542,SKU 14,,56
10054542,SKU 15,,91
10054593,SKU 28,,30
10054593,SKU 2,,140
10054593,SKU 16,,10
10054593,SKU 6,,5
10054593,SKU 7,,120
10054593,SKU 24,,15
10054593,SKU 8,,150
10054593,SKU 9,,170
10054593,SKU 10,,70
10054593,SKU 11,,110
10054593,SKU 12,,80
10054593,SKU 13,,90
10054593,SKU 17,,15
10054593,SKU 18,,10
10054593,SKU 14,,23
10054593,SKU 15,,65
10054593,SKU 20,,5
10054600,SKU 1,,40
10054600,SKU 2,,60
10054600,SKU 7,,10
10054600,SKU 8,,80
10054600,SKU 9,,20
10054600,SKU 10,,10
10054600,SKU 11,,40
10054600,SKU 12,,90
10054600,SKU 13,,1
10054600,SKU 14,,1
10054600,SKU 15,,31
10054641,SKU 2,,10
10054641,SKU 7,,50
10054641,SKU 8,,821
10054641,SKU 9,,211
10054641,SKU 10,,10
10054641,SKU 11,,21
10054641,SKU 12,,1
10054641,SKU 13,,1
10054641,SKU 18,,10
10054641,SKU 14,,11
10054641,SKU 15,,11
10054641,SKU 20,,10
10054649,SKU 1,,10
10054649,SKU 2,,10
10054649,SKU 7,,15
10054649,SKU 8,,50
10054649,SKU 9,,20
10054649,SKU 10,,110
10054649,SKU 11,,30
10054649,SKU 12,,10
10054649,SKU 13,,40
10054649,SKU 19,,5
10054649,SKU 14,,30
10054649,SKU 15,,10
10054667,SKU 1,,5
10054667,SKU 2,,10
10054667,SKU 3,,10
10054667,SKU 4,,2
10054667,SKU 21,,2
10054667,SKU 5,,10
10054667,SKU 7,,25
10054667,SKU 22,,5
10054667,SKU 8,,80
10054667,SKU 9,,45
10054667,SKU 10,,20
10054667,SKU 11,,40
10054667,SKU 12,,25
10054667,SKU 13,,15
10054667,SKU 14,,1
10054667,SKU 15,,1
10054708,SKU 1,,10
10054708,SKU 2,,10
10054708,SKU 3,,35
10054708,SKU 21,,5
10054708,SKU 7,,24
10054708,SKU 8,,150
10054708,SKU 9,,110
10054708,SKU 10,,20
10054708,SKU 11,,60
10054708,SKU 12,,10
10054708,SKU 13,,10
10054708,SKU 18,,15
10054708,SKU 14,,1
10054708,SKU 15,,1
10054708,SKU 20,,15
10054714,SKU 1,,30
10054714,SKU 2,,30
10054714,SKU 8,,20
10054714,SKU 9,,20
10054714,SKU 11,,30
10054714,SKU 12,,20
10054714,SKU 13,,40
10054714,SKU 14,,10
10054714,SKU 15,,1
10054734,SKU 2,,50
10054734,SKU 3,,70
10054734,SKU 21,,10
10054734,SKU 6,,15
10054734,SKU 7,,130
10054734,SKU 8,,80
10054734,SKU 9,,70
10054734,SKU 10,,240
10054734,SKU 11,,50
